Index	Chromosome	Position
8864	C8	27
8865	C8	28
8866	C8	28
8867	C8	28
8868	C8	19
8869	C8	22
8870	C8	22
8871	C8	22
8872	C8	13
8873	C8	13
8874	C8	22
8875	C8	28
8876	C8	26
8877	C8	47
8878	C8	28
8879	A8	92
8880	C8	45
8881	C3	70
8882	C8	25
8883	C8	19
8884	C8	30
8885	C8	30
8886	C8	41
8887	C8	50
8888	C8	49
8889	A8	77
8890	C8	40
8891	C8	40
8892	C8	21
8893	C8	16
8894	C8	8
8895	C1	73
8896	C1	73
8897	C9	54
8898	C9	53
8899	C9	54
8900	C9	51
8901	A5	57
8902	C5	40
8903	C5	45
8904	C5	40
8905	C5	36
8906	C5	44
8907	C5	44
8908	C5	41
8909	C2	32
8910	A2	34
8911	C2	39
8912	C2	40
8913	A2	37
8914	C2	41
8915	C2	33
8916	C2	26
8917	C2	29
8918	C2	37
8919	C8	4
8920	C8	4
8921	C8	4
8922	C6	96
8923	C8	6
8924	C8	5
8925	C8	5
8926	C8	13
8927	C8	6
8928	C8	6
8929	C8	7
8930	C8	29
8931	C8	17
8932	C2	63
8933	C2	63
8934	C2	63
8935	C2	61
8936	C2	56
8937	C2	66
8938	C2	59
8939	C2	60
8940	C2	55
8941	C2	61
8942	C4	47
8943	C4	47
8944	C4	51
8945	C3	57
8946	C3	57
8947	C3	65
8948	C4	44
8949	C4	47
8950	C4	47
8951	C4	39
8952	C4	44
8953	C9	61
8954	C9	49
8955	C9	61
8956	C9	51
8957	C7	4
8958	C6	90
8959	C6	90
8960	C2	48
8961	A2	58
8962	C3	26
8963	C3	43
8964	C3	43
8965	C3	61
8966	C3	40
8967	C3	44
8968	C3	44
8969	C3	44
8970	C3	26
8971	C3	44
8972	C3	39
8973	C3	43
8974	C3	43
8975	C3	35
8976	C3	51
8977	C3	43
8978	C3	43
8979	C3	34
8980	C3	42
8981	C3	26
8982	C3	49
8983	C3	26
8984	A3	37
8985	C3	37
8986	C3	29
8987	C3	29
8988	C3	29
8989	C3	29
8990	C3	29
8991	C3	29
8992	C3	29
8993	C3	25
8994	C3	25
8995	C3	25
8996	C3	34
8997	C3	34
8998	C3	34
8999	C3	36
9000	C3	42
9001	C3	33
9002	A3	46
9003	C3	29
9004	C3	31
9005	C3	39
9006	C3	34
9007	C3	29
9008	C3	34
9009	C3	34
9010	C3	31
9011	C3	29
9012	C3	38
9013	C1	26
9014	C1	32
9015	C4	3
9016	C4	11
9017	C4	9
9018	C4	9
9019	C4	11
9020	C8	46
9021	C8	46
9022	C8	51
9023	C8	56
9024	C8	46
9025	C8	47
9026	C8	49
9027	C8	40
9028	C8	50
9029	C8	54
9030	C8	43
9031	C8	43
9032	C8	64
9033	C8	74
9034	C8	53
9035	C8	38
9036	C8	53
9037	C8	53
9038	C8	61
9039	A9	77
9040	C8	52
9041	C8	47
9042	C8	52
9043	C8	54
9044	C8	44
9045	C8	44
9046	C8	53
9047	C8	54
9048	C8	53
9049	C8	53
9050	C8	47
9051	C8	65
9052	C8	64
9053	C8	55
9054	C8	59
9055	C8	55
9056	C8	55
9057	C8	47
9058	A9	81
9059	C8	47
9060	C8	48
9061	C8	55
9062	C8	56
9063	C8	63
9064	C8	62
9065	C8	39
9066	C8	42
9067	C8	77
9068	C8	58
9069	C8	47
9070	C8	52
9071	C8	56
9072	C8	58
9073	C8	58
9074	C8	59
9075	C8	59
9076	C8	58
9077	C8	39
9078	C8	54
9079	C8	77
9080	C8	49
9081	C8	77
9082	A9	75
9083	C8	62
9084	C8	45
9085	C8	47
9086	C8	54
9087	C8	57
9088	C8	53
9089	C8	56
9090	C8	56
9091	C8	56
9092	C8	46
9093	C8	44
9094	C8	39
9095	C8	44
9096	C8	50
9097	C8	51
9098	C8	61
9099	C8	62
9100	C8	51
9101	C8	50
9102	C8	50
9103	C8	60
9104	C8	53
9105	C8	50
9106	C8	48
9107	C8	43
9108	C8	49
9109	C8	45
9110	C8	44
9111	C9	71
9112	C9	74
9113	C9	67
9114	C9	72
9115	C9	71
9116	C9	71
9117	C9	67
9118	C9	72
9119	C9	75
9120	C9	64
9121	C9	78
9122	C9	78
9123	C9	76
9124	C9	76
9125	C9	76
9126	A10	51
9127	A10	55
9128	C2	50
9129	C2	42
9130	C2	50
9131	C2	37
9132	C2	49
9133	C2	50
9134	C7	2
9135	C7	0
9136	A7	16
9137	C3	74
9138	C3	75
9139	A9	98
9140	A9	98
9141	C8	98
9142	C8	99
9143	C8	85
9144	C8	91
9145	C8	91
9146	C8	98
9147	C8	98
9148	C8	98
9149	C4	61
9150	C4	62
9151	C4	62
9152	A4	34
9153	C4	60
9154	A4	32
9155	C4	58
9156	C4	55
9157	C4	62
9158	C4	64
9159	C4	53
9160	C4	59
9161	C4	52
9162	C4	63
9163	C4	63
9164	C4	45
9165	C4	38
9166	C4	57
9167	C4	46
9168	C4	51
9169	C4	57
9170	C4	52
9171	C4	57
9172	C4	50
9173	C4	50
9174	C4	54
9175	C4	56
9176	C4	56
9177	C4	56
9178	C4	53
9179	C3	79
9180	C3	79
9181	C3	81
9182	C3	79
9183	C3	85
9184	C3	80
9185	C3	80
9186	C3	81
9187	C3	83
9188	C3	82
9189	C3	82
9190	C3	80
9191	C3	81
9192	C3	80
9193	C3	80
9194	C3	80
9195	C3	80
9196	C3	81
9197	C3	81
9198	C3	85
9199	C3	80
9200	C3	80
9201	C3	80
9202	C3	82
9203	C3	81
9204	C3	81
9205	C3	79
9206	C3	80
9207	C3	83
9208	C3	80
9209	C3	82
9210	C3	81
9211	C3	81
9212	C3	79
9213	C3	80
9214	C3	80
9215	C3	80
9216	C3	80
9217	C3	80
9218	C3	80
9219	C3	80
9220	C3	81
9221	C3	80
9222	C3	81
9223	C3	80
9224	C3	80
9225	C3	80
9226	C3	80
9227	C3	80
9228	C3	80
9229	C3	79
9230	C3	80
9231	C6	28
9232	C6	28
9233	C6	28
9234	C6	29
9235	C6	29
9236	C6	28
9237	C6	29
9238	C6	27
9239	C6	34
9240	C6	27
9241	C6	27
9242	C6	26
9243	C6	29
9244	C6	20
9245	C6	23
9246	C6	12
9247	C6	40
9248	C6	21
9249	C5	4
9250	A10	11
9251	C5	3
9252	C5	3
9253	C5	3
9254	C5	3
9255	C5	1
9256	C5	1
9257	C5	3
9258	C5	2
9259	C5	3
9260	C5	2
9261	C5	1
9262	C5	1
9263	C5	2
9264	C5	1
9265	A10	11
9266	C5	1
9267	C5	0
9268	C5	1
9269	C5	0
9270	C5	1
9271	C5	1
9272	C5	9
9273	C5	0
9274	C5	1
9275	C5	7
9276	C5	7
9277	A10	16
9278	C5	4
9279	C5	4
9280	C5	4
9281	C5	5
9282	C5	4
9283	C5	7
9284	C5	7
9285	C5	7
9286	C5	5
9287	C5	6
9288	C5	5
9289	C5	5
9290	C5	6
9291	C5	6
9292	C5	5
9293	C5	5
9294	C5	5
9295	C5	9
9296	C5	4
9297	C5	3
9298	C5	2
9299	C5	10
9300	C5	4
9301	C5	4
9302	C2	49
9303	C2	49
9304	C1	37
9305	C8	89
9306	C8	89
9307	C8	81
9308	C8	78
9309	C8	81
9310	C8	85
9311	C8	85
9312	C8	78
9313	C8	78
9314	C8	78
9315	C8	77
9316	C8	77
9317	C8	77
9318	C8	77
9319	C8	78
9320	C8	77
9321	C8	78
9322	C8	77
9323	C8	77
9324	C8	81
9325	C8	81
9326	C8	78
9327	C8	79
9328	C8	77
9329	C8	74
9330	C8	77
9331	C8	80
9332	C8	81
9333	C8	81
9334	C8	75
9335	C8	94
9336	C8	94
9337	C8	78
9338	C8	78
9339	C8	77
9340	C8	76
9341	C8	74
9342	C8	94
9343	A9	89
9344	C8	76
9345	C8	76
9346	C8	82
9347	C8	82
9348	C8	77
9349	C8	72
9350	C8	69
9351	C8	72
9352	C8	73
9353	C8	77
9354	C8	75
9355	C8	56
9356	A9	87
9357	C8	76
9358	C8	78
9359	C8	83
9360	C8	78
9361	C8	80
9362	C8	81
9363	A9	87
9364	A9	95
9365	C8	84
9366	C8	86
9367	C8	84
9368	C8	82
9369	C8	89
9370	C8	84
9371	C8	84
9372	C8	83
9373	C8	84
9374	C8	84
9375	C8	87
9376	C8	93
9377	C8	85
9378	C8	88
9379	C8	89
9380	C8	89
9381	C8	89
9382	C8	88
9383	C8	89
9384	C8	93
9385	C8	79
9386	C8	83
9387	C8	84
9388	C8	66
9389	C4	44
9390	C2	60
9391	C2	60
9392	C2	67
9393	C2	66
9394	C2	67
9395	C2	66
9396	C2	66
9397	C2	49
9398	C2	60
9399	C2	61
9400	C2	60
9401	C2	63
9402	C2	61
9403	C2	64
9404	C2	63
9405	C2	67
9406	C2	67
9407	C2	62
9408	C7	18
9409	C7	16
9410	C7	7
9411	C7	0
9412	C7	23
9413	C5	38
9414	C5	38
9415	C9	60
9416	C9	54
9417	C9	54
9418	C9	52
9419	C8	7
9420	C5	42
9421	C6	82
9422	C6	77
9423	C2	49
9424	C6	92
9425	C6	83
9426	C6	77
9427	C6	90
9428	C6	90
9429	C6	73
9430	C3	57
9431	A5	35
9432	C6	79
9433	C6	57
9434	C6	57
9435	C6	79
9436	C6	71
9437	C3	57
9438	C3	57
9439	C4	32
9440	C4	30
9441	C4	29
9442	C4	29
9443	C4	29
9444	C4	29
9445	C4	31
9446	C4	31
9447	C4	30
9448	C4	30
9449	C4	30
9450	C4	35
9451	C7	40
9452	C7	42
9453	C7	40
9454	C7	40
9455	C7	36
9456	A7	12
9457	C7	38
9458	C7	46
9459	C7	40
9460	C7	46
9461	C7	48
9462	C7	48
9463	A4	65
9464	C4	81
9465	C5	65
9466	C5	52
9467	C5	52
9468	C4	48
9469	C4	51
9470	C4	48
9471	C4	48
9472	C4	51
9473	C4	48
9474	C4	51
9475	C4	45
9476	C4	48
9477	C4	48
9478	C4	45
9479	C4	45
9480	C4	45
9481	C4	50
9482	C4	50
9483	C4	43
9484	C4	43
9485	C4	43
9486	C4	51
9487	C1	65
9488	C4	29
9489	C4	20
9490	C4	21
9491	C4	21
9492	C4	23
9493	C4	19
9494	C4	22
9495	C4	21
9496	C4	20
9497	C4	16
9498	C4	22
9499	C4	22
9500	C4	22
9501	C4	15
9502	C4	11
9503	C4	27
9504	C4	22
9505	C4	22
9506	C4	31
9507	C4	24
9508	C4	23
9509	C4	26
9510	C4	23
9511	C4	16
9512	C4	24
9513	C4	23
9514	C4	16
9515	A5	21
9516	C4	26
9517	C4	21
9518	C4	20
9519	C4	20
9520	A5	18
9521	C4	23
9522	C4	16
9523	C4	13
9524	C4	14
9525	C4	15
9526	C4	24
9527	C4	21
9528	C4	17
9529	C4	29
9530	C4	29
9531	C4	26
9532	C4	26
9533	C4	24
9534	C4	26
9535	C4	29
9536	C4	26
9537	C4	25
9538	C4	6
9539	C4	16
9540	C4	16
9541	C4	19
9542	C4	11
9543	C4	16
9544	C4	16
9545	C4	17
9546	C4	13
9547	C4	17
9548	C4	13
9549	C4	13
9550	C4	16
9551	C4	21
9552	C4	21
9553	C4	18
9554	C4	18
9555	C4	16
9556	C4	18
9557	C4	7
9558	C4	13
9559	C4	13
9560	C1	76
9561	C1	85
9562	C1	77
9563	C1	78
9564	C1	75
9565	A1	71
9566	C1	77
9567	C8	16
9568	C8	5
9569	C8	14
9570	C8	16
9571	C8	16
9572	C8	5
9573	C8	5
9574	C2	65
9575	C2	65
9576	C2	64
9577	C8	17
9578	C6	51
9579	C6	37
9580	C6	42
9581	C6	43
9582	C6	44
9583	C6	59
9584	C6	21
9585	C6	30
9586	C6	21
9587	C6	69
9588	C6	69
9589	C6	6
9590	C6	41
9591	C6	44
9592	C6	53
9593	A6	21
9594	C6	94
9595	C6	95
9596	C6	94
9597	C6	92
9598	C6	94
9599	C2	42
9600	C2	49
9601	C2	49
9602	C2	45
9603	C2	41
9604	C2	42
9605	A2	40
9606	C4	41
9607	C4	41
9608	C4	34
9609	C4	37
9610	C4	31
9611	C4	31
9612	C4	32
9613	C4	32
9614	C4	31
9615	C4	32
9616	C4	34
9617	C4	36
9618	C4	38
9619	C4	39
9620	C4	35
9621	C4	36
9622	C4	36
9623	C4	36
9624	C4	32
9625	C4	36
9626	C4	52
9627	C3	2
9628	C3	4
9629	C3	7
9630	C3	8
9631	C3	72
9632	C3	3
9633	A10	19
9634	C3	4
9635	C4	45
9636	C4	35
9637	C6	73
9638	C6	72
9639	C6	76
9640	C6	75
9641	C6	85
9642	C6	85
9643	C6	85
9644	C6	59
9645	C6	65
9646	C6	74
9647	C6	58
9648	C6	65
9649	C6	65
9650	C6	74
9651	C6	74
9652	C6	65
9653	C6	74
9654	C6	65
9655	C6	68
9656	C6	68
9657	C6	76
9658	C6	68
9659	C6	68
9660	C6	68
9661	C6	76
9662	C6	73
9663	C6	68
9664	C6	78
9665	C6	73
9666	C6	66
9667	C6	68
9668	C6	68
9669	C6	65
9670	C6	65
9671	C3	84
9672	C3	83
9673	C3	81
9674	C3	83
9675	C3	83
9676	C3	78
9677	C3	78
9678	C3	78
9679	C6	96
9680	C6	97
9681	C6	96
9682	C3	91
9683	C6	72
9684	C8	4
9685	C1	50
9686	C1	45
9687	C1	44
9688	C1	60
9689	C1	59
9690	C1	46
9691	C1	46
9692	C1	61
9693	C1	61
9694	C1	61
9695	C1	58
9696	C1	59
9697	C1	61
9698	C1	46
9699	C1	55
9700	C1	61
9701	C1	55
9702	C1	71
9703	C1	64
9704	C1	57
9705	C1	57
9706	C9	99
9707	C4	53
9708	C4	53
9709	C4	54
9710	C4	64
9711	C4	64
9712	C4	63
9713	C4	73
9714	C4	73
9715	C4	73
9716	C4	73
9717	C2	56
9718	C2	50
9719	C2	50
9720	C2	51
9721	C2	47
9722	C2	50
9723	C2	53
9724	C4	47
9725	C4	45
9726	C4	47
9727	C4	47
9728	C4	43
9729	C4	43
9730	C4	43
9731	C7	5
9732	C7	5
9733	C7	6
9734	C7	5
9735	C7	7
9736	C7	6
9737	C7	1
9738	C7	4
9739	C7	6
9740	C7	1
9741	C7	5
9742	C7	5
9743	C3	98
9744	A8	4
9745	A8	4
9746	C3	67
9747	C3	98
9748	C3	97
9749	C3	97
9750	C3	99
9751	C3	97
9752	C3	97
9753	C3	97
9754	C3	97
9755	C3	97
9756	C3	100
9757	C3	98
9758	C3	98
9759	C3	98
9760	C3	97
9761	C3	98
9762	C3	98
9763	C3	97
9764	C3	97
9765	C3	99
9766	C3	99
9767	C3	100
9768	C3	99
9769	C3	100
9770	C3	100
9771	C3	80
9772	C3	99
9773	C3	99
9774	C3	99
9775	C3	99
9776	C3	98
9777	C3	99
9778	C3	100
9779	C3	99
9780	C3	99
9781	C3	99
9782	C3	99
9783	C8	3
9784	C8	4
9785	C8	4
9786	C8	4
9787	C8	4
9788	C5	60
9789	C8	27
9790	C8	40
9791	A9	63
9792	C5	42
9793	C8	29
9794	C5	57
9795	C5	57
9796	C8	55
9797	C8	38
9798	C8	42
9799	C8	42
9800	C8	51
9801	C8	36
9802	C5	60
9803	C8	52
9804	C8	43
9805	C5	61
9806	C5	57
9807	C8	36
9808	C8	34
9809	C8	36
9810	C8	32
9811	C5	57
9812	C5	57
9813	A9	68
9814	C5	58
9815	C8	36
9816	C5	52
9817	A5	66
9818	C8	58
9819	C8	40
9820	C8	40
9821	C8	30
9822	C8	31
9823	C8	26
9824	C8	41
9825	C8	42
9826	C8	61
9827	C8	49
9828	C8	49
9829	A9	54
9830	C8	41
9831	C8	41
9832	C8	41
9833	C8	50
9834	C8	50
9835	C8	56
9836	C8	56
9837	C8	70
9838	C8	49
9839	C8	56
9840	C8	48
9841	C8	70
9842	C8	48
9843	C8	48
9844	C8	42
9845	C8	48
9846	C8	43
9847	C8	48
9848	C5	61
9849	A4	1
9850	C5	42
9851	C5	41
9852	C5	41
9853	C5	41
9854	C2	29
9855	C2	29
9856	C2	29
9857	C2	36
9858	C2	34
9859	C4	70
9860	C4	68
9861	C4	64
9862	C4	60
9863	C4	60
9864	C4	64
9865	C4	64
9866	C4	64
9867	C4	65
9868	C4	64
9869	C4	64
9870	C4	64
9871	C4	64
9872	C4	64
9873	C4	68
9874	C4	60
9875	C4	60
9876	A4	62
9877	C4	76
9878	C4	72
9879	C4	76
9880	C4	75
9881	C4	73
9882	C4	71
9883	C4	79
9884	C4	64
9885	C2	41
9886	A2	23
9887	C1	66
9888	C3	54
9889	C2	15
9890	C2	7
9891	C2	7
9892	C2	20
9893	C2	22
9894	C6	59
9895	C6	62
9896	C6	76
9897	C6	62
9898	C6	31
9899	C6	21
9900	C6	26
9901	C6	23
9902	C6	29
9903	C6	31
9904	C6	50
9905	C6	12
9906	C6	13
9907	C1	40
9908	C4	58
9909	C4	58
9910	C4	58
9911	C4	57
9912	C4	57
9913	C4	62
9914	C4	56
9915	C4	62
9916	C4	61
9917	C4	58
9918	C4	59
9919	C4	52
9920	A4	49
9921	C4	55
9922	C4	55
9923	C4	65
9924	C4	73
9925	C4	73
9926	C4	73
9927	C4	65
9928	C4	52
9929	C4	55
9930	C4	55
9931	C4	50
9932	C4	73
9933	C4	73
9934	C4	59
9935	A4	42
9936	C4	45
9937	C4	45
9938	C4	51
9939	C4	57
9940	C4	51
9941	C4	45
9942	C4	56
9943	C4	57
9944	C4	62
9945	C4	62
9946	C4	57
9947	C4	55
9948	C4	47
9949	C4	71
9950	A4	86
9951	C4	62
9952	A4	84
9953	C4	90
9954	C4	83
9955	A4	85
9956	C4	89
9957	C4	80
9958	C4	79
9959	C4	83
9960	C4	87
9961	C4	82
9962	C4	90
9963	C4	84
9964	C4	81
9965	C4	86
9966	C4	85
9967	C4	82
9968	C4	86
9969	C4	82
9970	C4	89
9971	C4	89
9972	C4	83
9973	C4	89
9974	C4	85
9975	C4	91
9976	C4	85
9977	C4	92
9978	C4	79
9979	C4	91
9980	C4	77
9981	C4	75
9982	C4	75
9983	C4	71
9984	C4	71
9985	C4	71
9986	C4	83
9987	C4	74
9988	C4	77
9989	C4	80
9990	C4	68
9991	C4	63
9992	C4	63
9993	C4	85
9994	C4	77
9995	C4	83
9996	C4	83
9997	C4	88
9998	C4	77
9999	C4	77
10000	C6	66
10001	A7	41
10002	C2	56
10003	C9	25
10004	C9	46
10005	C9	48
10006	C3	58
10007	C3	34
10008	C3	56
10009	C3	49
10010	C3	58
10011	C3	66
10012	C3	62
10013	C3	63
10014	C3	62
10015	C3	50
10016	C3	50
10017	C3	47
10018	C3	47
10019	C3	50
10020	C3	63
10021	C3	60
10022	C3	51
10023	C3	65
10024	C3	65
10025	C3	49
10026	C3	49
10027	C1	65
10028	A1	60
10029	A1	61
10030	C1	60
10031	C1	66
10032	C1	64
10033	C1	64
10034	C1	68
10035	C1	66
10036	C1	63
10037	A1	67
10038	A1	67
10039	C2	29
10040	C2	33
10041	C2	40
10042	C2	18
10043	C2	29
10044	C2	18
10045	C2	28
10046	C2	28
10047	C4	4
10048	C4	4
10049	C4	4
10050	C4	6
10051	C4	3
10052	C4	4
10053	C4	6
10054	C4	4
10055	C9	43
10056	C8	23
10057	C8	23
10058	C8	24
10059	C8	23
10060	C8	19
10061	C8	11
10062	C8	24
10063	C7	18
10064	C7	18
10065	C7	18
10066	C4	62
10067	C7	5
10068	C6	89
10069	C6	83
10070	C6	92
10071	C6	85
10072	C6	92
10073	C6	84
10074	C6	85
10075	A6	70
10076	C6	85
10077	C6	84
10078	C6	80
10079	C6	65
10080	C6	65
10081	C6	95
10082	A6	9
10083	C6	86
10084	C6	93
10085	C6	91
10086	C6	92
10087	C6	92
10088	C6	93
10089	C3	93
10090	C9	71
10091	C9	74
10092	C9	73
10093	C9	68
10094	C9	76
10095	C1	80
10096	C1	80
10097	C1	72
10098	A1	79
10099	C3	81
10100	C3	82
10101	C3	81
10102	C3	83
10103	C3	83
10104	C3	85
10105	C3	81
10106	C3	86
10107	C3	80
10108	C3	83
10109	C3	83
10110	C3	84
10111	C3	84
10112	C3	82
10113	C3	83
10114	C3	82
10115	C3	85
10116	C3	86
10117	A6	56
10118	C3	69
10119	C3	58
10120	C9	48
10121	C9	48
10122	C9	47
10123	C9	47
10124	C2	76
10125	C2	54
10126	C2	62
10127	C2	60
10128	C7	9
10129	C2	47
10130	C2	45
10131	C2	47
10132	C2	49
10133	C2	45
10134	C2	43
10135	C2	46
10136	C2	45
10137	C7	24
10138	C7	24
10139	A7	6
10140	C9	27
10141	C2	68
10142	A10	39
10143	C2	68
10144	C9	69
10145	C9	61
10146	C6	61
10147	C6	49
10148	C6	49
10149	C6	49
10150	C6	49
10151	C6	49
10152	C6	49
10153	C6	61
10154	C6	80
10155	C9	84
10156	C9	77
10157	A10	65
10158	C9	77
10159	C9	77
10160	C9	79
10161	A9	47
10162	C2	74
10163	C2	74
10164	C2	74
10165	C2	74
10166	C2	83
10167	C2	85
10168	C2	69
10169	C2	73
10170	C2	81
10171	C2	86
10172	C2	93
10173	C2	69
10174	A2	76
10175	C2	84
10176	C2	82
10177	C2	86
10178	C2	73
10179	C2	86
10180	C2	81
10181	A10	78
10182	A10	71
10183	A10	66
10184	C2	76
10185	C2	72
10186	C2	78
10187	C2	77
10188	C2	83
10189	C2	83
10190	C2	72
10191	C2	69
10192	C2	69
10193	C2	73
10194	C2	69
10195	C2	69
10196	C2	69
10197	C2	55
10198	A2	78
10199	C3	89
10200	C3	87
10201	A8	35
10202	C3	89
10203	C3	91
10204	C3	90
10205	C3	90
10206	C3	90
10207	C3	89
10208	C3	90
10209	C3	90
10210	C3	92
10211	C3	94
10212	C3	92
10213	C3	94
10214	C3	92
10215	A8	37
10216	C2	66
10217	A1	99
10218	C9	37
10219	C9	35
10220	A2	95
10221	C2	76
10222	A2	83
10223	C2	79
10224	C2	80
10225	C2	62
10226	C2	59
10227	C2	82
10228	C2	80
10229	C2	77
10230	C4	39
10231	C4	53
10232	C4	53
10233	C4	53
10234	C9	26
10235	C1	67
10236	C8	22
10237	C8	22
10238	C8	22
10239	C8	22
10240	C8	22
10241	C1	80
10242	C1	76
10243	A6	51
10244	C3	66
10245	C3	72
10246	C3	71
10247	C3	73
10248	C3	71
10249	C3	72
10250	C3	74
10251	C8	13
10252	C2	73
10253	C2	74
10254	C2	60
10255	C7	43
10256	C7	27
10257	C7	36
10258	C7	49
10259	C7	25
10260	C7	25
10261	C7	25
10262	A6	65
10263	C7	40
10264	C7	36
10265	C7	36
10266	C7	36
10267	C7	36
10268	C7	39
10269	A6	76
10270	C7	35
10271	C7	40
10272	C7	40
10273	C7	38
10274	C7	46
10275	C7	32
10276	C7	46
10277	A6	55
10278	C7	25
10279	A6	72
10280	C7	25
10281	C7	29
10282	C7	29
10283	C7	29
10284	C9	29
10285	C3	55
10286	C3	64
10287	C3	57
10288	C3	53
10289	C3	54
10290	C3	45
10291	C3	31
10292	C3	42
10293	C3	53
10294	C3	55
10295	C3	59
10296	C3	30
10297	C3	46
10298	C3	59
10299	C3	20
10300	A3	63
10301	C3	59
10302	C3	49
10303	C3	59
10304	C3	52
10305	C3	52
10306	C3	50
10307	C3	55
10308	C3	55
10309	C3	69
10310	C3	40
10311	C3	52
10312	C3	52
10313	C3	60
10314	C3	52
10315	C3	60
10316	C3	52
10317	C3	37
10318	C3	52
10319	C3	40
10320	C3	40
10321	C3	55
10322	C3	48
10323	C3	55
10324	C3	52
10325	C2	75
10326	C3	36
10327	C3	52
10328	C3	52
10329	C3	52
10330	C3	59
10331	C3	63
10332	C3	37
10333	C3	37
10334	C7	5
10335	C9	48
10336	C9	49
10337	C4	41
10338	C4	41
10339	A5	37
10340	C9	53
10341	C9	54
10342	C9	53
10343	C9	53
10344	C9	57
10345	C9	53
10346	C9	57
10347	C9	54
10348	C9	54
10349	C9	56
10350	C9	57
10351	C9	57
10352	C9	59
10353	C9	57
10354	C9	55
10355	C9	63
10356	C9	54
10357	C1	43
10358	C1	35
10359	C1	43
10360	C1	34
10361	C1	41
10362	C1	41
10363	C1	41
10364	C1	37
10365	C1	41
10366	C1	36
10367	C1	36
10368	C1	43
10369	C1	29
10370	C1	40
10371	C1	39
10372	C1	40
10373	C1	38
10374	C1	42
10375	C1	40
10376	C1	41
10377	C1	39
10378	C1	39
10379	C1	40
10380	C1	41
10381	C1	40
10382	C1	40
10383	C1	43
10384	C1	33
10385	C1	42
10386	C1	40
10387	C1	40
10388	C1	35
10389	C1	35
10390	C1	44
10391	C1	40
10392	C1	40
10393	C1	40
10394	C1	37
10395	C1	35
10396	C1	41
10397	C1	37
10398	C1	37
10399	C1	35
10400	C3	2
10401	C3	60
10402	C4	44
10403	C4	42
10404	A9	24
10405	C6	35
10406	C6	37
10407	C3	72
10408	C3	75
10409	C3	76
10410	C3	79
10411	A8	59
10412	C3	77
10413	C3	78
10414	C3	74
10415	C3	76
10416	C3	76
10417	C3	73
10418	C3	73
10419	C3	78
10420	C3	72
10421	A8	59
10422	C3	77
10423	C3	76
10424	C3	76
10425	C3	73
10426	C5	84
10427	C5	85
10428	C5	83
10429	C5	83
10430	C5	85
10431	A5	75
10432	C5	75
10433	C5	69
10434	C5	73
10435	C5	64
10436	C5	79
10437	C5	81
10438	C5	72
10439	C5	84
10440	C5	77
10441	C5	84
10442	C5	78
10443	C5	81
10444	C5	79
10445	C5	79
10446	C5	81
10447	C5	77
10448	C5	87
10449	C5	82
10450	C5	81
10451	C5	79
10452	C5	81
10453	C5	73
10454	C5	81
10455	C5	87
10456	C5	85
10457	C5	87
10458	C6	72
10459	C6	72
10460	C6	85
10461	C3	84
10462	C3	86
10463	C3	85
10464	C3	86
10465	C3	85
10466	C3	84
10467	C3	85
10468	C3	84
10469	C3	85
10470	C3	85
10471	C3	84
10472	C3	85
10473	C3	86
10474	C3	86
10475	C3	84
10476	C1	93
10477	C7	2
10478	C7	24
10479	A7	7
10480	C7	9
10481	C7	9
10482	C7	14
10483	C7	14
10484	C7	14
10485	C7	3
10486	C7	3
10487	C7	14
10488	C7	14
10489	C7	14
10490	C7	2
10491	C7	14
10492	C4	69
10493	A6	19
10494	C7	4
10495	A9	27
10496	C9	32
10497	C9	32
10498	C9	33
10499	C9	32
10500	A9	19
10501	A9	20
10502	C9	21
10503	C9	32
10504	C9	28
10505	C1	75
10506	C1	76
10507	C1	75
10508	C1	75
10509	C1	75
10510	C1	75
10511	C1	75
10512	C1	74
10513	C1	64
10514	C1	74
10515	C1	72
10516	C1	74
10517	C1	74
10518	C1	75
10519	C1	80
10520	C1	85
10521	C1	89
10522	C1	87
10523	C1	89
10524	C1	75
10525	C1	82
10526	C1	80
10527	C1	86
10528	C1	86
10529	C1	75
10530	C1	82
10531	C1	76
10532	C1	74
10533	C1	82
10534	C1	79
10535	C1	59
10536	C1	68
10537	C1	67
10538	C1	60
10539	C1	60
10540	C1	46
10541	C1	60
10542	C1	67
10543	C1	72
10544	C1	74
10545	C1	73
10546	C1	81
10547	C1	85
10548	C1	78
10549	A1	71
10550	C1	82
10551	C1	82
10552	C1	79
10553	C1	82
10554	A3	74
10555	C3	54
10556	C3	54
10557	C3	49
10558	C3	54
10559	C3	52
10560	C3	59
10561	C3	63
10562	C3	57
10563	C3	32
10564	C3	47
10565	C3	56
10566	C3	56
10567	C3	40
10568	C3	59
10569	C3	59
10570	C3	44
10571	A3	54
10572	C3	44
10573	C3	47
10574	C3	56
10575	C3	65
10576	C3	56
10577	C3	65
10578	C3	40
10579	C3	40
10580	C3	37
10581	C3	8
10582	C3	47
10583	C3	60
10584	C3	60
10585	A5	60
10586	C3	59
10587	C3	59
10588	C3	37
10589	C3	55
10590	A3	49
10591	C2	33
10592	C2	28
10593	C2	29
10594	C2	18
10595	C2	35
10596	C2	25
10597	C4	54
10598	C4	59
10599	A4	41
10600	A4	32
10601	C9	5
10602	C9	5
10603	C9	3
10604	A9	9
10605	C9	18
10606	C9	5
10607	A9	13
10608	C9	9
10609	C9	68
10610	C2	41
10611	C2	38
